Date,Open,High,Low,Close,Volume
2024-09-27,2750,2778,2731,2745.7,1097167
2024-09-26,2707.95,2762.45,2707.95,2755.5,1158606
2024-09-25,2685.25,2704.6,2659.05,2697.35,718957
2024-09-24,2725,2766.8,2674,2696.4,1540033
2024-09-23,2705.15,2729.85,2690,2725.15,1072247
2024-09-20,2644,2704.25,2631.15,2699.55,2322758
2024-09-19,2603,2677,2597.15,2634.2,2534289
2024-09-18,2549.95,2601.1,2546,2597.15,1177029
2024-09-17,2551.15,2585.3,2538.7,2546.85,695187
2024-09-16,2530,2555.6,2500,2549.6,394397
2024-09-13,2530,2561,2528.25,2531.4,732717
2024-09-12,2529.9,2540,2488,2527.85,1554879
2024-09-11,2547,2561.6,2519.45,2526.85,979938
2024-09-10,2529,2547.9,2514,2535.5,1522039
2024-09-09,2495.15,2520,2488.75,2516.75,583598
2024-09-06,2508.6,2519.25,2488.05,2503.2,836700
2024-09-05,2534.75,2535,2492.15,2504.9,1119296
2024-09-04,2525.05,2541.45,2513.7,2534.75,502943
2024-09-03,2502,2559,2502,2530.75,987527
2024-09-02,2500,2516,2497.05,2509.9,875591
2024-08-30,2504.55,2517.3,2491.8,2500.75,1904487
2024-08-29,2498.9,2519.45,2490.65,2504.55,899794
2024-08-28,2519,2519,2490,2492.5,565161
2024-08-27,2528.65,2532.8,2511.5,2521.45,391065
2024-08-26,2529.2,2545,2507.95,2519.55,633399
2024-08-23,2550.95,2551.35,2520,2529.2,511537
2024-08-22,2565,2565.05,2545,2551,634905
2024-08-21,2529.9,2555,2521.65,2551.75,624773
2024-08-20,2510.6,2526,2499.05,2518.5,484732
2024-08-19,2530,2546,2500.55,2503.15,477701
2024-08-16,2490,2533.45,2471.35,2525.45,859834
2024-08-14,2486.9,2491.95,2460.6,2474.6,561876
2024-08-13,2474,2492,2473.5,2484.7,311846
2024-08-12,2501.8,2509.95,2468.35,2473.1,475020
2024-08-09,2506.6,2511.9,2490.2,2504.7,270006
2024-08-08,2518.55,2525,2478,2489.1,1425006
2024-08-07,2518.55,2528.95,2510.25,2522.8,649970
2024-08-06,2513.9,2528,2501,2508.5,949431
2024-08-05,2488,2528.9,2475.05,2510.9,1325910
2024-08-02,2480,2514,2465,2495.1,1155474
2024-08-01,2465,2492.3,2456.35,2484,1326762
2024-07-31,2470,2477,2452,2456.35,822361
2024-07-30,2470.35,2480.4,2451,2457.65,1714758
2024-07-29,2483.6,2486.95,2459,2470.3,802901
2024-07-26,2492.6,2492.6,2451.5,2476.9,1619693
2024-07-25,2544.8,2556.65,2459.45,2480.65,3469181
2024-07-24,2581,2581,2518.7,2541.4,1311044
2024-07-23,2596.6,2606.5,2550,2581.55,968499
2024-07-22,2597.85,2630,2565.3,2587.3,745171
2024-07-19,2634.85,2645.5,2586.45,2597.85,538936
2024-07-18,2575,2634.9,2575,2627.05,866797
2024-07-16,2604.6,2618.85,2569.05,2607.3,757069
2024-07-15,2609.05,2619.5,2597,2605.1,347961
2024-07-12,2605,2619.85,2585.85,2609,725893
2024-07-11,2620,2631.6,2563.7,2593.2,1053799
2024-07-10,2637.9,2649.95,2598.05,2616.45,534990
2024-07-09,2627.3,2640.1,2593.6,2633.1,832573
2024-07-08,2574.15,2620,2561.45,2603.4,724276
2024-07-05,2550.6,2579.6,2532.5,2574.15,791513
2024-07-04,2560,2565,2542.05,2545.15,313676
2024-07-03,2550.1,2569.55,2540.7,2551.5,315956
2024-07-02,2585.4,2588,2533.15,2544.45,581100
2024-07-01,2559.8,2591.1,2557,2568.1,924514
2024-06-28,2533.75,2573.7,2528.3,2551.65,1182033
2024-06-27,2531.2,2554,2508.05,2533.75,866311
2024-06-26,2522.6,2547,2507.45,2534.25,479356
2024-06-25,2535,2538.3,2505,2515.45,312730
2024-06-24,2498.4,2532,2484.5,2530.05,724201
2024-06-21,2532.6,2548,2488.5,2498.4,1271544
2024-06-20,2525,2551.15,2500,2539.75,657413
2024-06-19,2550,2559.6,2517.85,2526.05,784307
2024-06-18,2549,2555,2534,2550.35,259554
2024-06-14,2564.6,2564.6,2534.1,2542.5,429472
2024-06-13,2594.15,2614.45,2545.15,2551.75,1081272
2024-06-12,2544,2554.75,2521,2537.3,480408
2024-06-11,2560,2575,2534,2541.95,569411
2024-06-10,2510,2565,2507.05,2548.2,795174
2024-06-07,2476.45,2516.25,2467,2502.45,1011202
2024-06-06,2518,2518,2452.65,2471.4,972140
2024-06-05,2430,2574.05,2430,2509.85,2028779
2024-06-04,2363.95,2438,2327.45,2427.75,1558531
2024-06-03,2374.8,2388.95,2350,2355.05,1072515
2024-05-31,2425.6,2425.6,2345,2354.9,2532973
2024-05-30,2465.05,2473.1,2400.55,2404.8,1274214
2024-05-29,2447.7,2497,2445,2476.2,869600
2024-05-28,2461.15,2467.65,2446,2451.7,521672
2024-05-27,2477,2479,2455,2459.9,535831
2024-05-24,2476.95,2485,2458.05,2467.75,453772
2024-05-23,2481,2487.5,2455.55,2474.15,781663
2024-05-22,2472,2487.5,2461.9,2469.15,787327
2024-05-21,2466,2489.6,2432,2460.8,1287451
2024-05-18,2464,2518.75,2459.8,2504.4,252529
2024-05-17,2468.35,2468.35,2433.8,2445.5,721178
2024-05-16,2470,2479.95,2420.3,2468.35,972494
2024-05-15,2488,2499,2460,2465,434406
2024-05-14,2506.1,2518.95,2482,2487.35,556747
2024-05-13,2532.75,2541.9,2506.05,2516.25,340381
2024-05-10,2513.45,2549,2503.45,2533.2,697416
2024-05-09,2539,2549.9,2502,2513.45,702155
2024-05-08,2502.45,2548,2485.65,2539,699070
2024-05-07,2469,2528.35,2459.55,2508.65,1073459
2024-05-06,2474.4,2479.95,2446.95,2457.4,715996
2024-05-03,2515.1,2523.05,2436.25,2456.1,1128730
2024-05-02,2507.4,2541,2505,2512.3,1111913
2024-04-30,2517.7,2537.6,2500.55,2507.4,812639
2024-04-29,2502,2524.4,2490,2509.8,621562
2024-04-26,2574.95,2582.8,2471.05,2482.75,1321564
2024-04-25,2519.95,2577.9,2471.25,2562.65,3240864
2024-04-24,2515.05,2535.8,2488.25,2500.15,723518
2024-04-23,2449,2510,2425.95,2501.25,1124409
2024-04-22,2436.5,2482,2427.85,2458.7,1252353
2024-04-19,2430,2471.35,2410,2437.7,1851012
2024-04-18,2540.1,2542.65,2410.6,2462.55,3038833
2024-04-16,2550.15,2583.65,2542.3,2546.1,768861
2024-04-15,2510,2577,2510,2553.65,1146823
2024-04-12,2534.7,2559,2516.2,2536.2,1239965
2024-04-10,2514,2533,2494.05,2527.6,494880
2024-04-09,2506,2522.2,2497,2502.8,433941
2024-04-08,2531,2547.25,2492.85,2498.05,1218490
2024-04-05,2575,2576,2534,2537.65,766227
2024-04-04,2569.8,2570,2514.1,2549.6,1391376
2024-04-03,2623.3,2623.95,2545,2553.95,1925139
2024-04-02,2597,2630,2583,2623.3,722883
2024-04-01,2622.35,2642.6,2582.5,2585.6,743032
2024-03-28,2567.05,2638.7,2567.05,2622.35,2182916
2024-03-27,2586.1,2590.55,2551.75,2566.45,900596
2024-03-26,2568,2596.5,2532.15,2586.1,970852
2024-03-22,2540.2,2592,2537,2573.4,1013563
2024-03-21,2551,2562.05,2525.15,2553.65,903877
2024-03-20,2514,2555,2498.05,2550.25,699645
2024-03-19,2580,2584.75,2468.15,2496.05,1748864
2024-03-18,2603.65,2610.8,2558.75,2580.35,642596
2024-03-15,2616.95,2629.9,2585.2,2603.65,1266992
2024-03-14,2590,2619.95,2573.9,2612.75,1122997
2024-03-13,2594.95,2653.65,2552.85,2582.95,1813802
2024-03-12,2606.05,2615.05,2566.3,2590.15,863235
2024-03-11,2560.95,2631,2548.55,2611.5,1495299
2024-03-07,2530,2566,2519,2560.95,648652
2024-03-06,2540,2566.75,2508.25,2533.05,991640
2024-03-05,2590,2595.2,2532,2538.65,339302
2024-03-04,2594.9,2601.1,2577.4,2589.1,634310
2024-03-02,2601.45,2609.4,2585.4,2594.9,25525
2024-03-01,2596.2,2616.55,2582.5,2601.45,755728
2024-02-29,2571.45,2606.2,2547.05,2596.2,1387288
2024-02-28,2601,2605,2560.25,2570.9,492787
2024-02-27,2585,2601.45,2566.75,2598.7,630872
2024-02-26,2588,2588,2566.75,2583.9,661947
2024-02-23,2565,2583,2551.95,2579,605619
2024-02-22,2560,2565.95,2525,2563.15,752371
2024-02-21,2539.4,2551,2518.15,2543.6,893182
2024-02-20,2519,2541.8,2497.1,2539.4,631444
2024-02-19,2495,2525.5,2481.4,2513.25,477520
2024-02-16,2457.05,2490.5,2448.6,2487.65,746616
2024-02-15,2495,2495,2438,2453.55,840476
2024-02-14,2450,2497.35,2435.05,2487,509308
2024-02-13,2474,2476.6,2444.95,2457.35,310985
2024-02-12,2459.75,2467.95,2439.3,2459.05,445269
2024-02-09,2442.85,2465.9,2420.05,2450.1,838819
2024-02-08,2503.95,2513.85,2409.1,2423.05,1654447
2024-02-07,2470,2511.55,2446.7,2499.6,1547404
2024-02-06,2462.35,2477.95,2445.75,2456.65,770183
2024-02-05,2505,2505,2456.7,2462.7,532977
2024-02-02,2468,2496,2463.05,2481.4,754061
2024-02-01,2510,2510.9,2462.7,2467.8,820566
2024-01-31,2509,2511.75,2481.7,2506,716094
2024-01-30,2512,2531.15,2488,2492.05,668034
2024-01-29,2482.15,2505,2476.6,2498.55,632719
2024-01-25,2525.05,2528,2467.7,2482.15,785773
2024-01-24,2477.9,2519.4,2455,2513.95,659038
2024-01-23,2480,2498.2,2446,2462.9,690538
2024-01-20,2520,2525,2470.8,2479.95,445592
2024-01-19,2510,2521.9,2499.7,2514.15,941391
2024-01-18,2535,2550,2496.15,2502,634910
2024-01-17,2542.05,2557.15,2525.4,2543.1,801619
2024-01-16,2556.9,2556.9,2531.35,2542.05,693370
2024-01-15,2564,2576.15,2530.65,2547.55,893834
2024-01-12,2557.2,2559.95,2530,2549.6,1107055
2024-01-11,2580,2589.95,2550.1,2557.2,775667
2024-01-10,2590,2622.4,2570.45,2578.1,1026468
2024-01-09,2640,2640.3,2586.95,2592.6,813027
2024-01-08,2683,2689,2611,2619.3,1032378
2024-01-05,2754,2754,2642.45,2666.4,2577064
2024-01-04,2685.1,2715,2665.2,2711.65,1323900
2024-01-03,2734.5,2741.75,2657.3,2663.5,1013460
2024-01-02,2750,2769.3,2702.4,2722.3,1415770
2024-01-01,2665,2744.5,2664,2737.25,1316100
2023-12-29,2625,2665,2614.55,2658.05,1034080
2023-12-28,2587,2637.4,2577.5,2625,1577720
2023-12-27,2560,2576.8,2558.05,2572.05,714160
2023-12-26,2548.6,2560,2536.5,2556.2,617850
2023-12-22,2524,2541,2510,2536.85,888280
2023-12-21,2509.8,2524.8,2490.75,2511.6,1106380
2023-12-20,2569.4,2577.85,2505.5,2509.8,1444880
2023-12-19,2457,2570.5,2451.1,2548.95,3528660
2023-12-18,2445,2458.05,2429.9,2435.4,663240
2023-12-15,2485,2495.2,2422,2436.65,1595410
2023-12-14,2514.4,2514.4,2475,2479.35,1047260
2023-12-13,2495.85,2508,2482.5,2504.45,445720
2023-12-12,2504.35,2524.1,2480.2,2494.7,641230
2023-12-11,2488,2512,2463.9,2504.35,539370
2023-12-08,2499.5,2517.55,2475.65,2478.95,700760
2023-12-07,2496.85,2517,2481.35,2497.5,600850
2023-12-06,2472.9,2509.7,2470.2,2496.85,796080
2023-12-05,2445.1,2467.4,2440.3,2460.9,671870
2023-12-04,2438.9,2453.5,2413.85,2440.3,993920
2023-12-01,2434,2436.5,2415.65,2433.85,636500
2023-11-30,2408,2434,2396.55,2423.6,1472030
2023-11-29,2422.1,2433.5,2401.1,2406.75,627150
2023-11-28,2413.8,2426,2388.3,2421.85,876970
2023-11-24,2445,2447.3,2410.8,2413.9,404120
2023-11-23,2441.4,2459,2435.1,2439.35,368140
2023-11-22,2437,2452,2426,2435.1,368210
2023-11-21,2430.5,2442,2418,2437.35,453290
2023-11-20,2437.5,2440.4,2416.6,2430.25,541150
2023-11-17,2410,2448.5,2406.45,2437.3,700510
2023-11-16,2419.5,2427.25,2404.6,2408.3,694180
2023-11-15,2424.5,2424.9,2400.8,2417.4,766970
2023-11-13,2429.8,2429.8,2403.2,2408.6,285280
2023-11-12,2434,2434.8,2414.1,2428.35,63580
2023-11-10,2422.7,2424.95,2405.55,2413.7,283170
2023-11-09,2435,2441.5,2419.25,2422.7,422230
2023-11-08,2436.9,2441.25,2422,2428.15,363050
2023-11-07,2428.7,2448,2412,2436.95,529650
2023-11-06,2415,2439.05,2405.85,2428.95,742760
2023-11-03,2414.3,2420,2397.7,2399.9,477140
2023-11-02,2399,2415,2377.3,2411.2,1070680
2023-11-01,2420,2420,2378,2387.25,636900
2023-10-31,2430,2433,2412.2,2423.5,516390
2023-10-30,2410,2425,2386.5,2417.15,726140
2023-10-27,2355.05,2422.8,2344.05,2405.7,1304370
2023-10-26,2426,2426.05,2342.1,2354.55,1269400
2023-10-25,2428,2452.95,2415.3,2426.25,1113500
2023-10-23,2430,2467.5,2412.85,2419.8,792300
2023-10-20,2410,2474.5,2400.2,2427.95,2079340
2023-10-19,2325.7,2422.7,2310.05,2413.25,2924120
2023-10-18,2332.55,2344.7,2320,2326.3,356710
2023-10-17,2313,2336.2,2313,2332.55,381660
2023-10-16,2355,2355,2297.5,2310.85,866080
2023-10-13,2307.5,2360,2295.55,2355.45,907910
2023-10-12,2322.3,2330,2296.2,2307.5,542220
2023-10-11,2296.8,2327.4,2293,2320.2,673380
2023-10-10,2296,2301.7,2282.55,2296.8,396630
2023-10-09,2281.2,2298.1,2280,2288.2,237550
2023-10-06,2299,2306.75,2281.5,2291.2,388120
2023-10-05,2300.5,2310.7,2277.5,2291.85,680000
2023-10-04,2280.5,2335.9,2255.1,2298.6,2134880
2023-10-03,2250.7,2259.45,2225.5,2231.5,500130
2023-09-29,2255.1,2270.5,2243,2250.7,452290
2023-09-28,2290,2290.8,2244.8,2253.85,519810
2023-09-27,2300.5,2300.55,2274.15,2287.3,416530
2023-09-26,2270,2306.3,2259.6,2300.55,660010
2023-09-25,2257,2270.85,2245.1,2263.9,344270
2023-09-22,2252,2264,2238,2253.25,383010
2023-09-21,2266,2267,2235,2253.35,461830
2023-09-20,2255.6,2282.65,2255.6,2268,574500
2023-09-18,2262,2284,2245.25,2281.95,575320
2023-09-15,2250,2270.1,2231.9,2262.25,1161410
2023-09-14,2223,2251,2215.7,2247.75,810560
2023-09-13,2227.55,2256.9,2215,2218,508250
2023-09-12,2213.45,2239.5,2201.7,2231.8,493790
2023-09-11,2191,2220,2187.35,2212.7,469770
2023-09-08,2194.6,2197.95,2183,2188.3,304770
2023-09-07,2197.85,2208.5,2182.25,2189.65,411590
2023-09-06,2195.45,2210,2177.45,2200.4,562920
2023-09-05,2175.45,2199.85,2175.45,2195.45,623130
2023-09-04,2197.5,2198,2163.25,2173.8,740910
2023-09-01,2205,2210.95,2186,2191.55,358490
2023-08-31,2225,2228.9,2167,2198.65,2330650
2023-08-30,2206.3,2228,2201,2219.85,648320
2023-08-29,2207.05,2218,2195,2206.3,524280
2023-08-28,2219.15,2221.45,2200,2203.45,415070
2023-08-25,2219,2228.05,2211.1,2218.85,419640
2023-08-24,2228.3,2229,2214.35,2224.5,460200
2023-08-23,2210,2227,2195,2218.3,613780
2023-08-22,2203.45,2209.25,2190.6,2202.6,405220
2023-08-21,2183,2217.6,2173.55,2203.45,370960
2023-08-18,2166.75,2188,2145,2183,656670
2023-08-17,2190,2202.85,2160.25,2166.75,699920
2023-08-16,2213,2213,2178.55,2194.8,289300
2023-08-14,2184.4,2204,2170.9,2189.95,407880
2023-08-11,2199,2201,2175,2184.25,383630
2023-08-10,2216.3,2224.45,2189.5,2199,705790
2023-08-09,2228,2235.6,2216.25,2221.85,372850
2023-08-08,2247,2249.9,2210,2222.9,580320
2023-08-07,2245.45,2255.15,2215,2245.95,412460
2023-08-04,2249.6,2269.9,2241.2,2245.45,410100
2023-08-03,2288.8,2288.8,2240.2,2247.6,449710
2023-08-02,2269,2293.8,2251.05,2288.25,1046610
2023-08-01,2260.85,2269,2242.5,2259.35,650190
2023-07-31,2265,2265.4,2242.95,2255.35,486090
2023-07-28,2232.55,2263.2,2218.75,2248.1,672110
2023-07-27,2285.9,2290,2207.6,2232.55,1793740
2023-07-26,2279.1,2290,2270.2,2280,344620
2023-07-25,2314,2314,2267.5,2277.3,625760
2023-07-24,2298,2304.85,2270.8,2282,420810
2023-07-21,2301.5,2323.2,2291.3,2298.25,368430
2023-07-20,2294.1,2308.45,2275.1,2300.8,377920
2023-07-19,2295,2302.5,2280.15,2294.1,278810
2023-07-18,2319,2319,2282.05,2297.7,325840
2023-07-17,2320,2339.55,2295.5,2307.1,417950
2023-07-14,2282.1,2320,2280,2313.8,454570
2023-07-13,2306,2312.15,2277.7,2282.1,432160
2023-07-12,2293.9,2310,2281.7,2306,480900
2023-07-11,2261,2296,2255.05,2285.25,685260
2023-07-10,2286.9,2304.25,2255,2258,363880
2023-07-07,2315.5,2324.7,2285,2290.6,564640
2023-07-06,2293.5,2339.25,2290.5,2309.95,903670
2023-07-05,2258.6,2294.4,2258,2290,388880
2023-07-04,2274.8,2284.5,2252.55,2262.4,301490
2023-07-03,2295,2295,2258.3,2263.25,552690
2023-06-30,2275,2294.6,2262.5,2289.45,368620
2023-06-28,2267,2280,2258,2274.4,556240
2023-06-27,2263.15,2287,2250.5,2263.7,441330
2023-06-26,2252,2270,2250.5,2263.1,350150
2023-06-23,2253.3,2262,2245.35,2253.7,435150
2023-06-22,2280,2289.1,2249.25,2253.3,499030
2023-06-21,2295.6,2306.95,2276.5,2289.15,646420
2023-06-20,2279.5,2300,2272,2295.55,688770
2023-06-19,2302.5,2315,2276.1,2279.5,433310
2023-06-16,2296.6,2317.5,2287.75,2296.85,735410
2023-06-15,2272.9,2300,2263.25,2296.6,737570
2023-06-14,2252.5,2275.1,2250,2272.9,723770
2023-06-13,2234.9,2267.8,2229.25,2249.25,833470
2023-06-12,2205,2234.9,2202.9,2228.95,623520
2023-06-09,2210.1,2228,2204.1,2207.35,709150
2023-06-08,2246,2257.75,2208.75,2214.9,729290
2023-06-07,2175,2242.5,2175,2236.8,1568120
2023-06-06,2187.4,2193.15,2161.75,2170.55,785230
2023-06-05,2199.9,2212.95,2179,2183.4,815090
2023-06-02,2200,2209.5,2182,2204.65,582480
2023-06-01,2178.6,2192.5,2157.3,2187.45,598660
2023-05-31,2158,2185.85,2151.5,2167.3,4247940
2023-05-30,2168,2172.85,2151.1,2157.45,469810
2023-05-29,2172.5,2185,2155.2,2172.95,534370
2023-05-26,2148.5,2162.9,2137,2158.2,631590
2023-05-25,2150,2163.2,2131.1,2147.5,815020
2023-05-24,2140.35,2149.8,2127.5,2138.05,443640
2023-05-23,2145,2161,2136.2,2140.35,554590
2023-05-22,2169.9,2169.9,2142.2,2149.5,510950
2023-05-19,2180,2180,2150.6,2169,732200
2023-05-18,2185,2195,2165,2167.95,511750
2023-05-17,2178.05,2189.15,2160,2173.25,667880
2023-05-16,2187.5,2198.9,2172,2178.05,772570
2023-05-15,2182,2202,2175.1,2178.65,725700
2023-05-12,2201.9,2206.95,2174,2179.4,669610
2023-05-11,2209.9,2223.5,2195.05,2202,689370
2023-05-10,2197.15,2213,2196.95,2205,604410
2023-05-09,2200,2214.5,2184.65,2197.15,432870
2023-05-08,2205,2230,2176.05,2198.3,756560
2023-05-05,2180,2207.85,2175,2202,550760
2023-05-04,2187.9,2199.5,2163.8,2169.4,635340
2023-05-03,2174.5,2194.6,2157.85,2187.55,570130
2023-05-02,2180,2209.9,2167.25,2174.6,891700
2023-04-28,2118.2,2184.95,2113,2176.15,1665160
2023-04-27,2106.6,2120,2100,2114.75,1022320
2023-04-26,2059.9,2108.9,2047.25,2102.6,1248940
2023-04-25,2070.9,2092.85,2030.8,2066.5,1684640
2023-04-24,2050.1,2070.9,2040.1,2068.95,578680
