Date,Open,High,Low,Close,Volume
2024-10-14,3145,3150.1,3092.85,3101.1,437728
2024-10-11,3174.2,3190,3116,3137.2,1035260
2024-10-10,3140,3211,3056.1,3174.2,2905725
2024-10-09,3175,3179.95,3134.4,3153.75,897335
2024-10-08,3018.5,3170,2994.85,3160.7,1776511
2024-10-07,3110.65,3128.5,2980.45,3018,1743454
2024-10-04,3119.9,3149.5,3070,3110.65,987583
2024-10-03,3150,3196.35,3084.1,3116,1309703
2024-10-01,3136.3,3192,3107,3186.1,1367116
2024-09-30,3129,3209.9,3120.4,3135.85,1607429
2024-09-27,3122,3179,3116,3130.3,2297441
2024-09-26,3085,3148,3085,3122.65,1548019
2024-09-25,3108,3123.9,3080.2,3105.1,913008
2024-09-24,3055,3101,3040.25,3093.9,1021918
2024-09-23,3020,3070,3015.25,3043.95,897314
2024-09-20,2948.15,3025,2942.05,3008.5,1787210
2024-09-19,2975.05,2975.25,2890.35,2943.15,1655401
2024-09-18,2976,2984.75,2935,2956.3,831891
2024-09-17,2990.05,2995.9,2952.5,2975.2,698700
2024-09-16,2972,3026.4,2972,2984.9,695162
2024-09-13,2972,3001.95,2956.05,2968.35,815948
2024-09-12,2950,3000,2917.15,2991,1314173
2024-09-11,2985,2992.95,2928,2937.85,888628
2024-09-10,2971.6,3007.4,2947.6,2986.4,803782
2024-09-09,2972.1,2972.5,2927.3,2964.15,1523581
2024-09-06,3019,3025,2968,2975.45,1251165
2024-09-05,3025,3037.9,3002,3015.35,734273
2024-09-04,3010,3025,2955.2,3012.35,1212270
2024-09-03,3037,3053.05,3023.8,3036.1,1371577
2024-09-02,3021.1,3059.15,2997.6,3042.15,1842658
2024-08-30,3030,3038.55,3003.3,3019.35,3509174
2024-08-29,3030,3041.95,2981.3,3020.15,1853966
2024-08-28,3078,3078,3022.1,3028,1569652
2024-08-27,3072.2,3095.75,3064,3067.1,1310440
2024-08-26,3088,3090,3055,3069,1632446
2024-08-23,3101,3123,3067.6,3076.35,1375224
2024-08-22,3130.75,3150,3091,3099.05,1378912
2024-08-21,3070.65,3153.3,3068.4,3115.7,1379240
2024-08-20,3118.95,3126,3058.85,3070.65,662263
2024-08-19,3122.05,3134.3,3092.95,3102.55,557265
2024-08-16,3070,3121.6,3039.35,3108.8,970067
2024-08-14,3085.7,3085.7,3027.75,3040.1,1232383
2024-08-13,3170.05,3178.1,3081.75,3092.2,2192588
2024-08-12,3100,3169.85,3014,3151.75,10307245
2024-08-09,3209,3219.3,3171.05,3187.55,760165
2024-08-08,3190.55,3242.65,3156.55,3167.55,2139376
2024-08-07,3118,3190,3112,3185.95,1868169
2024-08-06,3084,3142.8,3057.25,3072.7,2125201
2024-08-05,3085,3133.05,2996.3,3038.2,2238921
2024-08-02,3200,3215,3111,3160.9,3360209
2024-08-01,3180,3258,3151.7,3217.25,6149883
2024-07-31,3141,3197.5,3135,3169.4,2414005
2024-07-30,3092,3155,3066.65,3128.75,1647048
2024-07-29,3094.3,3120.35,3074,3089.35,1037474
2024-07-26,2995,3109,2988.1,3080.5,1942427
2024-07-25,2960.7,3017.65,2945.1,2973.5,1105721
2024-07-24,2995.35,3007.5,2959.3,2970.7,693702
2024-07-23,3020,3038,2886.35,2995.35,1443331
2024-07-22,3005.7,3026.9,2972.15,3000.85,662085
2024-07-19,3092,3094.5,3000,3005.7,1026941
2024-07-18,3106,3111,3057.15,3092.2,1021653
2024-07-16,3110,3137.75,3096.1,3109.3,988357
2024-07-15,3066.1,3103.5,3058.35,3090.4,724174
2024-07-12,3090,3098.8,3058.35,3065.45,756036
2024-07-11,3118.7,3129.8,3074.1,3078.3,899781
2024-07-10,3120.1,3127.25,3063.4,3096,586710
2024-07-09,3115.95,3158,3100.5,3110.75,922403
2024-07-08,3147.9,3158.2,3075,3113.6,1155112
2024-07-05,3143.9,3158.55,3123.95,3147.9,663988
2024-07-04,3192,3194.45,3138.05,3144.25,1055391
2024-07-03,3158,3194.55,3147.75,3190.95,1152522
2024-07-02,3179.85,3207.8,3131.05,3153.2,1490844
2024-07-01,3179.95,3193.15,3157.55,3183.8,832170
2024-06-28,3190,3211.95,3157,3177.15,960905
2024-06-27,3177,3202.25,3150,3175.15,5114980
2024-06-26,3169.05,3187.7,3163.9,3170.5,2142889
2024-06-25,3204.75,3208.45,3156.35,3171.1,1694962
2024-06-24,3185.75,3214.8,3135,3194.6,3261647
2024-06-21,3265.05,3277.1,3176.4,3189.3,4697655
2024-06-20,3263.9,3315,3240,3259.45,1366545
2024-06-19,3314,3314,3226.3,3261.9,1419264
2024-06-18,3310,3345,3287.2,3309.05,1755612
2024-06-14,3225,3275,3221.1,3261.75,4224855
2024-06-13,3230,3254,3207.25,3224.8,3202978
2024-06-12,3224.9,3245,3208,3219.05,3022477
2024-06-11,3224,3265,3195.05,3221.25,4173692
2024-06-10,3267,3284.4,3205.5,3220.1,4935698
2024-06-07,3170.4,3233.75,3151.6,3219.55,4740455
2024-06-06,3184,3222.4,3137.15,3185.65,5873271
2024-06-05,3030,3150,2750,3115.35,8778345
2024-06-04,3520,3520,2733.95,2941.25,20306909
2024-06-03,3725,3743.9,3586.05,3645.25,8511359
2024-05-31,3225.25,3434.45,3225.25,3411.35,6384589
2024-05-30,3254,3274.3,3174.5,3194.25,1990208
2024-05-29,3250,3322.9,3212,3258.8,1910729
2024-05-28,3309.65,3329.5,3229.05,3244.05,1621168
2024-05-27,3358,3358,3267.05,3289.05,2582485
2024-05-24,3406,3457.85,3355.6,3384.95,3473668
2024-05-23,3156.7,3406,3135.55,3387.3,6979082
2024-05-22,3129.95,3145,3073.5,3140.95,3371077
2024-05-21,3067.9,3175,3034.5,3117.5,3091659
2024-05-18,3074,3074,3055,3059.75,74336
2024-05-17,3041.05,3091,3015.5,3060.5,825436
2024-05-16,3065,3076.95,2974.95,3041.65,1835312
2024-05-15,3046.75,3118.85,3037.6,3049.75,1688836
2024-05-14,2894.95,3046,2874.55,3037.55,5725807
2024-05-13,2803,2890,2790.5,2879.6,3784373
2024-05-10,2794.95,2809,2760.45,2797.25,2354794
2024-05-09,2864.8,2883.65,2756,2766.65,1485510
2024-05-08,2850,2890.9,2820,2860.55,951411
2024-05-07,2889.95,2905.35,2822,2835.95,1262311
2024-05-06,2993.25,3000.2,2850,2874.65,2377944
2024-05-03,3030,3045,2975.1,2993.25,1472168
2024-05-02,3071.95,3119.85,3015.05,3039.6,2219085
2024-04-30,3094,3108.45,3045,3054.7,804552
2024-04-29,3110,3110.5,3051.5,3081.2,648544
2024-04-26,3119.9,3129.9,3066.05,3080.4,662764
2024-04-25,3050,3120.9,3025.65,3115.25,1515529
2024-04-24,3071.95,3087.85,3040,3043.55,605917
2024-04-23,3059,3091,3043.1,3065.1,1654272
2024-04-22,3053,3077.5,3025,3063.35,993929
2024-04-19,3000,3057.05,2962.5,3026.95,1727317
2024-04-18,3125.15,3145,3008.3,3019.3,1703646
2024-04-16,3101,3149.2,3100,3106.4,1134184
2024-04-15,3150,3180.3,3103.2,3147.45,1035378
2024-04-12,3210,3247.5,3205.3,3209.9,705173
2024-04-10,3200,3254.6,3192.5,3242,1441138
2024-04-09,3240.7,3251,3185,3198.45,833679
2024-04-08,3240.95,3243.5,3197.2,3224.55,577440
2024-04-05,3211.1,3234,3178.95,3224.8,755607
2024-04-04,3250,3273,3201.7,3210.8,1403826
2024-04-03,3250,3260.15,3222,3233.45,1153109
2024-04-02,3258.95,3285,3240,3268.75,868829
2024-04-01,3230.2,3291.8,3207.85,3252.1,1292646
2024-03-28,3134,3237,3096.75,3197.1,2327053
2024-03-27,3115,3138.45,3106.25,3122.1,900231
2024-03-26,3100.5,3171.95,3089.1,3109.95,937103
2024-03-22,3066.55,3128.95,3048.05,3107.7,951557
2024-03-21,3089.55,3107.1,3059.6,3066.5,1175751
2024-03-20,3075,3083.2,3021.1,3051.45,966481
2024-03-19,3126,3164.8,3041.85,3052.7,1460452
2024-03-18,3050.1,3124,2976.05,3111.75,3042515
2024-03-15,3111,3143.4,3061.25,3132.2,2199094
2024-03-14,2927.45,3101.2,2880,3087.45,3759100
2024-03-13,3125,3138.05,2850.15,2906.2,3407040
2024-03-12,3207.35,3222.7,3111,3122.5,1199487
2024-03-11,3241.2,3259,3200,3207.35,738851
2024-03-07,3240,3262,3220,3226.55,856328
2024-03-06,3323,3323,3183.15,3233.95,1935203
2024-03-05,3325.3,3334,3295.05,3310.2,1190416
2024-03-04,3335,3350,3310.05,3317.15,1061244
2024-03-02,3332,3348.7,3321.5,3333.25,119511
2024-03-01,3309.85,3346,3281.8,3318.75,1161067
2024-02-29,3220.05,3304.75,3205.35,3285.4,1352988
2024-02-28,3309.2,3318.8,3207.5,3219,1358879
2024-02-27,3339,3340,3273,3302.3,1125570
2024-02-26,3272,3344,3263,3327.75,1695378
2024-02-23,3263.05,3319.95,3225.1,3273.3,1975035
2024-02-22,3239,3274,3210.5,3263.05,1138722
2024-02-21,3238,3300,3205,3223.2,1657021
2024-02-20,3267,3269.8,3210.15,3228.6,1467630
2024-02-19,3240,3308.6,3235.8,3258.8,1779444
2024-02-16,3214,3252.3,3192.65,3223.6,2193673
2024-02-15,3219.85,3252.75,3184.05,3193.8,2035204
2024-02-14,3184,3255.25,3169.85,3207.2,1741264
2024-02-13,3180,3194,3092.05,3178.45,1225207
2024-02-12,3229,3241.95,3160,3169.75,1083138
2024-02-09,3184.45,3224.95,3121.2,3215.2,1572789
2024-02-08,3245.6,3245.6,3146.1,3168.6,1679004
2024-02-07,3220.05,3277.95,3210,3229.85,2095911
2024-02-06,3183.9,3228.2,3160,3203.75,2078891
2024-02-05,3170,3229.4,3151.45,3173.45,2191195
2024-02-02,3184.95,3208.5,3140,3157.45,2708695
2024-02-01,3156.9,3236.95,3083.05,3153.5,4686595
2024-01-31,3092.75,3151.7,3072.4,3142,2671051
2024-01-30,3081,3129.9,3020.9,3091.1,3115506
2024-01-29,2929,3092.7,2923.05,3064.65,4402976
2024-01-25,2903.45,2926.35,2804.4,2893.6,2601969
2024-01-24,2901,2929.1,2871.25,2903.45,5807940
2024-01-23,3014.95,3014.95,2885.5,2896.55,1827002
2024-01-20,2930,3015.85,2890.5,2987.9,1878793
2024-01-19,2945.35,2949.45,2903.05,2915.65,2014096
2024-01-18,2975.55,2985,2885.1,2918.9,2552342
2024-01-17,3033,3045,2946.3,2971.05,2897218
2024-01-16,3095,3104.5,3035,3056.5,2515564
2024-01-15,3127,3130,3067.45,3089.5,1407007
2024-01-12,3096.35,3125,3068.2,3104.1,1795933
2024-01-11,3120,3129,3065,3080.9,2008103
2024-01-10,3024,3112,3020.05,3098.2,3590297
2024-01-09,2990.7,3068.8,2980,3014.6,2885706
2024-01-08,3020,3027,2952.95,2963.5,1849061
2024-01-05,3009.95,3066.9,2981.1,3006.6,3219949
2024-01-04,3039.4,3044.45,2990,2998.3,2975620
2024-01-03,3047,3199,2955.6,3003,19725411
2024-01-02,2922,2948.2,2841,2932.4,2671368
2024-01-01,2852.3,2947,2842.05,2917.2,2898619
2023-12-29,2823.9,2863.3,2802.85,2848.95,1507086
2023-12-28,2855,2867.35,2800.1,2809.9,4102912
2023-12-27,2880.7,2894.8,2833.6,2843.35,1698325
2023-12-26,2817,2893.75,2800.1,2865.45,2048484
2023-12-22,2815.95,2847.6,2791.4,2808.35,1513956
2023-12-21,2750,2821.95,2725,2799.75,2678577
2023-12-20,2946,2968,2766.2,2783.85,3417739
2023-12-19,2988.8,2994.35,2915,2941.25,1741493
2023-12-18,2993.95,3027.75,2961.1,2980.6,2315922
2023-12-15,2912.05,3000,2893.9,2991.8,4921484
2023-12-14,2900.95,2932.95,2887,2894.05,3224681
2023-12-13,2860,2899.1,2805,2875.05,2805832
2023-12-12,2869.1,2895.95,2840.55,2857.65,2017772
2023-12-11,2837.05,2919.9,2811.05,2855.8,5064123
2023-12-08,2902.7,2927,2760,2822.15,6959428
2023-12-07,2900,2945.9,2853.05,2887.15,6325887
2023-12-06,3080,3154.55,2844.85,2883.95,19355777
2023-12-05,2531.2,2999.9,2531.2,2959.35,22879079
2023-12-04,2549.95,2595,2487.45,2531.2,5681516
2023-12-01,2370,2403.35,2354.1,2362.7,1792983
2023-11-30,2400.05,2409,2343.05,2358.55,2983879
2023-11-29,2468.7,2477.65,2390,2396.6,4561574
2023-11-28,2301,2512.4,2275,2423.5,11972275
2023-11-24,2179,2251.95,2160.9,2225.45,1946259
2023-11-23,2190,2190,2160.6,2175.25,729114
2023-11-22,2205.15,2225,2153.5,2172.65,1247205
2023-11-21,2160,2232.55,2158.35,2196.65,1839502
2023-11-20,2211,2218.5,2142,2149.85,1577213
2023-11-17,2205.9,2237.95,2201,2208.8,916518
2023-11-16,2226,2232.8,2196.1,2205.9,1307584
2023-11-15,2240,2250,2220.5,2225.4,696475
2023-11-13,2215.5,2241.9,2195.55,2213.65,853633
2023-11-12,2219.7,2226,2205.1,2211.35,148320
2023-11-10,2220.25,2237,2198.5,2205.1,1072597
2023-11-09,2269,2272.6,2210.1,2214.65,1267890
2023-11-08,2245.3,2298,2235,2259.95,1169180
2023-11-07,2257,2260,2226.65,2233.35,641554
2023-11-06,2253.95,2260,2233,2246,770061
2023-11-03,2215.3,2279,2215,2229.85,1853300
2023-11-02,2247,2297.95,2204.2,2215.3,2340997
2023-11-01,2299,2312.25,2207,2217.3,1666579
2023-10-31,2320,2320,2276,2294.65,1155280
2023-10-30,2260.05,2305,2250,2299.1,996448
2023-10-27,2222,2275,2212,2261.7,1244293
2023-10-26,2249,2249,2167.05,2203.2,2226073
2023-10-25,2320,2348.05,2235.3,2257,1540819
2023-10-23,2397.8,2412.35,2301.8,2308.65,1483549
2023-10-20,2398.05,2443.95,2382.05,2393.75,1240350
2023-10-19,2400,2414.7,2382.55,2402.2,1168822
2023-10-18,2440,2441.75,2401.05,2406.35,776977
2023-10-17,2459.95,2462,2423.5,2428.4,707543
2023-10-16,2454.55,2464.7,2421.85,2429.35,803856
2023-10-13,2488.9,2495,2422.35,2454.55,2278682
2023-10-12,2499.9,2521.75,2490.65,2506.35,1804818
2023-10-11,2533.9,2538,2482.5,2488.6,1627836
2023-10-10,2443,2517.95,2443,2498.3,1771910
2023-10-09,2440,2459.7,2411.3,2442.6,1408224
2023-10-06,2466.35,2514.95,2466.05,2478.1,1510035
2023-10-05,2477.95,2486.5,2446.4,2466.35,1132455
2023-10-04,2402.2,2502.75,2392.25,2464.95,2857377
2023-10-03,2418,2424.9,2372,2387.25,2019899
2023-09-29,2462.05,2479.55,2405.05,2413.9,1689201
2023-09-28,2489.95,2511,2446.7,2475.25,2225560
2023-09-27,2460,2498,2445.1,2483.3,1077373
2023-09-26,2491,2499,2452.6,2457.95,698863
2023-09-25,2479.95,2489,2424,2482.1,1216898
2023-09-22,2489.95,2498,2460,2464.9,865589
2023-09-21,2479.8,2503.8,2461,2479.25,1279908
2023-09-20,2502.4,2533.65,2458.9,2470.3,1203019
2023-09-18,2552,2555,2491,2502.45,861677
2023-09-15,2519.8,2558,2514.2,2540.05,1547001
2023-09-14,2541.85,2545,2506.05,2519.8,1218481
2023-09-13,2545.7,2566.95,2496,2518.9,1780068
2023-09-12,2622.45,2626.6,2530,2535.7,5658774
2023-09-11,2565,2630.25,2546,2614.95,9148241
2023-09-08,2513.8,2538.6,2506.1,2519.3,5640973
2023-09-07,2498,2520,2485,2509.5,4298988
2023-09-06,2494.05,2504,2471,2496.5,7416248
2023-09-05,2482,2501.4,2464,2494.05,6489319
2023-09-04,2454,2480,2450.05,2470.6,5998454
2023-09-01,2381,2465.55,2380,2450.05,6764397
2023-08-31,2449.95,2489.95,2383.75,2419.25,6230369
2023-08-30,2517,2543,2492.4,2513.1,6484593
2023-08-29,2472.1,2536.65,2445,2506.45,4802150
2023-08-28,2550,2582,2455.65,2472.45,4457038
2023-08-25,2549,2549,2486,2495.75,2808721
2023-08-24,2580,2613,2531.1,2539.55,4558367
2023-08-23,2720,2722.4,2488.85,2530.3,5251316
2023-08-22,2668.85,2721,2654.1,2698.05,10291468
2023-08-21,2588,2655,2580.5,2639.75,10479200
2023-08-18,2477.5,2665.95,2461.3,2577.4,14679923
2023-08-17,2454.95,2487.2,2442.05,2479.7,7769452
2023-08-16,2450,2465,2420,2445.1,7084828
2023-08-14,2480,2484.95,2400.05,2456,9786919
2023-08-11,2550.05,2568.15,2518.2,2539.5,7157372
2023-08-10,2510,2577.5,2510,2552.4,8140756
2023-08-09,2488.35,2516.9,2472,2507.1,5781400
2023-08-08,2563.25,2563.25,2461.3,2474.55,6127920
2023-08-07,2550.95,2569,2516.4,2550.5,4684333
2023-08-04,2545.3,2557.9,2502,2541.8,3294056
2023-08-03,2469.9,2550,2462,2532.6,4720470
2023-08-02,2493,2514,2451,2473.55,2506971
2023-08-01,2504.85,2514,2455.25,2481.1,1575727
2023-07-31,2477,2518,2467,2492.2,3359974
2023-07-28,2437,2481.65,2431.1,2463.2,2339800
2023-07-27,2470.75,2485,2415,2428.4,2243944
2023-07-26,2472.45,2506,2446,2470.75,4021773
2023-07-25,2428,2479,2416,2466.65,3017555
2023-07-24,2430,2439.4,2412.05,2418.2,1113193
2023-07-21,2410,2457.85,2395.3,2416.3,2280563
2023-07-20,2428.95,2433.9,2400,2419.75,1564275
2023-07-19,2428.65,2443,2416.9,2423.75,1637260
2023-07-18,2415,2510,2405.2,2416.9,5978272
2023-07-17,2399.9,2459.5,2391.3,2408.55,3090373
2023-07-14,2375,2385,2340,2376.1,1353535
2023-07-13,2397,2405.7,2355.55,2362.05,1247741
2023-07-12,2429.9,2432,2380.45,2387.9,1445282
2023-07-11,2423.75,2444.95,2388,2422.9,2247776
2023-07-10,2392.8,2462.7,2355,2410.25,3771285
2023-07-07,2395,2409.95,2368.1,2379.6,1823645
2023-07-06,2399.15,2427.6,2390,2402.9,2476366
2023-07-05,2391,2412.05,2374,2399.15,2198481
2023-07-04,2397,2414,2373.05,2387.7,2308684
2023-07-03,2405,2417.85,2373.2,2385.5,2662358
2023-06-30,2437.95,2437.95,2350,2388.05,5125497
2023-06-28,2300,2418.6,2293.85,2402,28353193
2023-06-27,2328.95,2343.85,2271,2284.45,3361053
2023-06-26,2210.05,2336.45,2173.05,2295.6,7847341
2023-06-23,2392.3,2392.3,2163.3,2233.55,15213238
2023-06-22,2425.1,2449.95,2360,2397.25,8459191
2023-06-21,2426.7,2440,2393.1,2405.95,7418013
2023-06-20,2435,2435,2390,2414.8,2479711
2023-06-19,2504,2521.6,2350,2401.4,11475674
2023-06-16,2499.2,2526.9,2487.4,2509.6,7999982
2023-06-15,2469,2527,2462.9,2485.65,3744029
2023-06-14,2469.9,2484.8,2452.35,2457.15,1364403
2023-06-13,2499,2505,2442.2,2462.55,2210990
2023-06-12,2460,2505,2432.6,2484.8,2804898
2023-06-09,2447.95,2458.9,2428,2451.15,1948506
2023-06-08,2450,2475.9,2369.05,2429.15,3781621
2023-06-07,2453,2466.95,2435,2439.55,2522516
2023-06-06,2475,2506.95,2425.9,2433.65,6473608
2023-06-05,2463.2,2514,2428,2433.95,2956768
2023-06-02,2535,2538.9,2425,2445.05,5543791
2023-06-01,2499.9,2560,2485.3,2492.15,1704946
2023-05-31,2482,2573,2428,2493.35,4268439
2023-05-30,2529.3,2554.15,2475.15,2496.45,1736953
2023-05-29,2570,2583.5,2523,2534.05,2779432
2023-05-26,2565,2599.95,2535.15,2544.35,3963515
2023-05-25,2440,2558.8,2386.65,2537.45,8434009
2023-05-24,2709,2750,2425.35,2475.6,23465761
2023-05-23,2410.9,2759.45,2400,2633.7,28432888
2023-05-22,2010,2347,1983.4,2326.1,26311368
2023-05-19,1888,1983,1872.1,1956.05,7541150
2023-05-18,1910.05,1924,1877.2,1890,2437396
2023-05-17,1900,1919.95,1857.75,1899.5,3632797
2023-05-16,1927,1935,1881,1889.15,3058799
2023-05-15,1959.9,1964.7,1880,1916.05,4836782
2023-05-12,2009,2010,1946.55,1964.7,3816201
2023-05-11,1925,2013.75,1910,1984.65,8835941
2023-05-10,1899,1914.9,1883.95,1892.15,1970906
2023-05-09,1900,1930,1889.1,1896.1,2700563
2023-05-08,1920.3,1926.9,1876,1887.5,2835197
2023-05-05,1954.8,1955,1903.15,1920.3,6137744
2023-05-04,1839.05,1935,1839.05,1911.25,4842127
2023-05-03,1919,1940,1785.35,1839,5849432
2023-05-02,1935,1966,1908,1919.85,3813963
2023-04-28,1868.05,1944,1857.15,1924.95,6159130
